longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.95,33.85,13.00,6963.00,1426.00,3892.00,1375.00,4.13,203500.00
-117.95,33.84,34.00,1229.00,215.00,1035.00,218.00,3.55,180000.00
-117.95,33.84,19.00,1749.00,406.00,969.00,391.00,3.75,173400.00
-117.95,33.84,18.00,3418.00,815.00,1961.00,773.00,3.65,171400.00
-117.95,33.83,36.00,1380.00,237.00,690.00,234.00,3.82,210900.00
-117.95,33.83,35.00,1107.00,207.00,641.00,210.00,5.06,216700.00
-117.95,33.83,31.00,2421.00,389.00,1348.00,413.00,4.94,217800.00
-117.95,33.82,35.00,1117.00,181.00,496.00,168.00,4.33,224700.00
-117.95,33.82,35.00,1068.00,190.00,514.00,174.00,4.07,208700.00
-117.95,33.82,29.00,2929.00,640.00,1618.00,584.00,3.69,213200.00
-117.95,33.81,33.00,1724.00,291.00,943.00,285.00,5.12,195200.00
-117.95,33.81,24.00,2749.00,498.00,1367.00,460.00,4.03,240700.00
-117.95,33.80,34.00,1654.00,285.00,905.00,292.00,4.64,214600.00
-117.95,33.79,34.00,2584.00,408.00,1233.00,405.00,5.69,218300.00
-117.95,33.78,9.00,3553.00,1035.00,2017.00,986.00,2.97,133800.00
-117.95,33.78,32.00,2296.00,560.00,1376.00,532.00,3.73,188500.00
-117.95,33.78,26.00,4115.00,883.00,2184.00,825.00,3.95,191000.00
-117.95,33.77,38.00,989.00,246.00,691.00,204.00,3.26,180900.00
-117.95,33.77,38.00,1476.00,308.00,1114.00,309.00,4.19,181800.00
-117.95,33.76,29.00,1829.00,366.00,1703.00,343.00,4.13,188000.00
-117.95,33.75,24.00,2027.00,358.00,1405.00,341.00,5.14,231400.00
-117.95,33.75,19.00,1983.00,283.00,1098.00,275.00,6.64,276100.00
-117.95,33.74,25.00,1393.00,243.00,976.00,245.00,5.45,225200.00
-117.95,33.74,21.00,3576.00,554.00,1846.00,538.00,5.98,271900.00
-117.95,33.74,16.00,2768.00,600.00,1182.00,563.00,3.72,201200.00
-117.95,33.72,21.00,3107.00,483.00,1688.00,503.00,5.96,288000.00
-117.95,33.71,20.00,2781.00,407.00,1242.00,408.00,6.11,306500.00
-117.95,33.71,16.00,6058.00,1715.00,3285.00,1495.00,3.41,290900.00
-117.95,33.70,17.00,5781.00,924.00,2585.00,915.00,5.34,231900.00
-117.95,33.69,26.00,1417.00,264.00,817.00,261.00,4.88,230400.00
-117.95,33.69,24.00,4269.00,618.00,1954.00,597.00,6.93,284600.00
-117.95,33.68,27.00,1732.00,303.00,1115.00,308.00,5.53,239200.00
-117.95,33.68,26.00,2249.00,344.00,1311.00,373.00,5.03,265000.00
-117.95,33.68,19.00,1028.00,191.00,340.00,159.00,3.64,252800.00
-117.95,33.67,25.00,1799.00,233.00,810.00,265.00,8.29,372400.00
-117.95,33.67,25.00,1611.00,383.00,554.00,327.00,3.04,137300.00
-117.95,33.66,26.00,1787.00,227.00,639.00,224.00,6.82,329800.00
-117.95,33.66,22.00,2785.00,441.00,1086.00,392.00,7.37,337400.00
-117.95,33.63,29.00,1496.00,282.00,463.00,215.00,6.05,500001.00
-117.95,33.63,27.00,891.00,183.00,513.00,171.00,6.00,381500.00
-117.95,33.63,17.00,6745.00,1547.00,2688.00,1535.00,3.99,271600.00
-117.96,34.71,32.00,3511.00,646.00,1733.00,510.00,3.46,123900.00
-117.96,34.48,32.00,1896.00,342.00,806.00,299.00,4.58,159400.00
-117.96,34.14,33.00,1994.00,405.00,993.00,403.00,3.77,163900.00
-117.96,34.14,27.00,2221.00,542.00,1328.00,523.00,2.53,151700.00
-117.96,34.10,35.00,4036.00,904.00,3878.00,846.00,3.30,141600.00
-117.96,34.10,30.00,2775.00,657.00,2847.00,642.00,3.23,141800.00
-117.96,34.09,6.00,1954.00,534.00,1584.00,496.00,3.16,131000.00
-117.96,34.09,30.00,2686.00,613.00,2477.00,573.00,3.44,160800.00
-117.96,34.08,39.00,1076.00,338.00,1242.00,332.00,2.27,151800.00
-117.96,34.08,33.00,4151.00,850.00,3563.00,848.00,3.19,159900.00
-117.96,34.08,28.00,2831.00,552.00,2330.00,557.00,3.97,173100.00
-117.96,34.07,35.00,2819.00,529.00,1508.00,485.00,4.61,191700.00
-117.96,34.07,32.00,2910.00,709.00,2583.00,670.00,3.77,158400.00
-117.96,34.06,34.00,2226.00,381.00,1464.00,365.00,4.41,183200.00
-117.96,34.06,31.00,2017.00,462.00,1462.00,457.00,2.07,167300.00
-117.96,34.05,36.00,1475.00,270.00,1149.00,284.00,3.09,158600.00
-117.96,34.05,35.00,1254.00,263.00,1092.00,268.00,4.64,163100.00
-117.96,34.05,32.00,1993.00,388.00,1385.00,380.00,3.73,181900.00
-117.96,34.04,35.00,1141.00,212.00,924.00,212.00,3.16,148300.00
-117.96,34.04,34.00,1381.00,265.00,1020.00,268.00,4.03,146900.00
-117.96,34.04,33.00,1458.00,268.00,1115.00,257.00,4.80,158100.00
-117.96,34.03,35.00,2093.00,407.00,1755.00,403.00,3.41,150400.00
-117.96,34.03,35.00,1623.00,331.00,1462.00,312.00,3.98,152600.00
-117.96,34.02,33.00,349.00,124.00,460.00,83.00,2.38,133300.00
-117.96,34.00,34.00,2777.00,540.00,1954.00,522.00,4.52,183800.00
-117.96,33.99,25.00,2799.00,388.00,1348.00,389.00,6.25,311100.00
-117.96,33.99,25.00,1348.00,210.00,660.00,200.00,5.29,297600.00
-117.96,33.94,34.00,2228.00,399.00,1159.00,378.00,4.89,228900.00
-117.96,33.94,31.00,2397.00,518.00,1407.00,476.00,2.66,185200.00
-117.96,33.93,31.00,1471.00,321.00,841.00,330.00,3.46,232800.00
-117.96,33.93,29.00,2316.00,522.00,1275.00,501.00,3.78,192600.00
-117.96,33.93,15.00,2014.00,419.00,839.00,390.00,4.74,175400.00
-117.96,33.92,18.00,3744.00,1027.00,1654.00,912.00,3.22,215000.00
-117.96,33.90,9.00,1899.00,284.00,1070.00,293.00,7.25,381500.00
-117.96,33.90,10.00,2423.00,356.00,1213.00,347.00,6.56,346900.00
-117.96,33.89,24.00,1332.00,252.00,625.00,230.00,4.44,334100.00
-117.96,33.88,25.00,3578.00,461.00,1588.00,466.00,6.26,341300.00
-117.96,33.87,35.00,1972.00,367.00,1152.00,356.00,3.72,187500.00
-117.96,33.87,27.00,890.00,289.00,416.00,200.00,3.14,167500.00
-117.96,33.86,35.00,2181.00,371.00,1249.00,358.00,4.29,183200.00
-117.96,33.86,35.00,2146.00,430.00,1230.00,429.00,3.78,184900.00
-117.96,33.86,32.00,2366.00,505.00,1283.00,477.00,3.35,190000.00
-117.96,33.85,36.00,1951.00,365.00,1254.00,358.00,4.84,185700.00
-117.96,33.85,35.00,1175.00,191.00,568.00,186.00,4.13,189200.00
-117.96,33.84,31.00,2265.00,537.00,1617.00,507.00,3.46,186300.00
-117.96,33.83,34.00,982.00,148.00,498.00,156.00,6.32,220800.00
-117.96,33.83,29.00,1194.00,176.00,474.00,170.00,6.10,298900.00
-117.96,33.83,18.00,2067.00,770.00,870.00,541.00,3.13,137500.00
-117.96,33.82,32.00,2856.00,622.00,1499.00,601.00,3.63,183400.00
-117.96,33.82,32.00,2726.00,556.00,1513.00,531.00,3.79,197400.00
-117.96,33.82,29.00,2176.00,468.00,1632.00,428.00,3.71,180400.00
-117.96,33.81,35.00,1996.00,326.00,1409.00,330.00,4.77,180000.00
-117.96,33.81,35.00,1153.00,192.00,884.00,208.00,5.24,177400.00
-117.96,33.81,34.00,1941.00,356.00,1021.00,339.00,4.47,183900.00
-117.96,33.81,34.00,1416.00,277.00,980.00,284.00,4.78,182500.00
-117.96,33.80,35.00,1493.00,267.00,811.00,272.00,5.24,218000.00
-117.96,33.80,33.00,2362.00,394.00,1185.00,387.00,4.43,188400.00
-117.96,33.80,30.00,729.00,131.00,488.00,139.00,4.77,195200.00
-117.96,33.79,36.00,2398.00,403.00,1261.00,402.00,5.28,221800.00
-117.96,33.78,35.00,1330.00,201.00,658.00,217.00,6.37,229200.00
-117.96,33.78,33.00,1520.00,239.00,658.00,242.00,4.88,269300.00
-117.96,33.78,26.00,2136.00,557.00,1528.00,537.00,2.49,236100.00
-117.96,33.77,32.00,4398.00,905.00,2777.00,884.00,4.13,222800.00
-117.96,33.76,24.00,1328.00,290.00,1012.00,306.00,4.28,189500.00
-117.96,33.76,22.00,2520.00,556.00,2126.00,527.00,3.77,193900.00
-117.96,33.75,25.00,1323.00,208.00,852.00,229.00,4.62,237300.00
-117.96,33.75,22.00,2300.00,539.00,1625.00,542.00,2.78,196300.00
-117.96,33.75,14.00,2509.00,611.00,1814.00,547.00,2.80,176100.00
-117.96,33.74,19.00,1783.00,415.00,1025.00,383.00,4.15,230000.00
-117.96,33.73,22.00,3479.00,455.00,1454.00,488.00,6.63,347600.00
-117.96,33.72,23.00,3929.00,559.00,1858.00,538.00,6.86,318200.00
-117.96,33.71,19.00,4328.00,849.00,2243.00,808.00,5.57,342600.00
-117.96,33.71,19.00,1624.00,221.00,782.00,228.00,4.60,304500.00
-117.96,33.70,23.00,2622.00,445.00,1103.00,407.00,4.73,289600.00
-117.96,33.69,17.00,2500.00,343.00,1242.00,368.00,7.73,316700.00
-117.96,33.68,26.00,1374.00,234.00,731.00,244.00,6.09,224800.00
-117.96,33.68,24.00,6517.00,1279.00,3441.00,1198.00,4.25,152100.00
-117.96,33.68,18.00,2594.00,539.00,817.00,485.00,2.37,219200.00
-117.96,33.67,16.00,5143.00,652.00,2209.00,637.00,7.02,382100.00
-117.96,33.66,19.00,5925.00,744.00,2302.00,729.00,7.57,333300.00
-117.96,33.65,24.00,4462.00,689.00,1943.00,712.00,5.74,289800.00
-117.96,33.65,23.00,5379.00,684.00,1826.00,555.00,7.02,350600.00
-117.96,33.65,21.00,2030.00,318.00,910.00,311.00,7.85,343300.00
-117.96,33.65,18.00,3603.00,879.00,1549.00,756.00,4.02,363100.00
-117.96,33.60,34.00,959.00,230.00,384.00,197.00,5.23,471400.00
-117.97,34.17,35.00,5005.00,848.00,2112.00,813.00,5.00,295000.00
-117.97,34.14,33.00,1328.00,348.00,903.00,329.00,3.11,136000.00
-117.97,34.14,15.00,3595.00,964.00,1839.00,877.00,2.60,150300.00
-117.97,34.13,42.00,683.00,127.00,541.00,138.00,3.44,151700.00
-117.97,34.13,33.00,2038.00,473.00,1546.00,469.00,3.48,144500.00
-117.97,34.11,18.00,123.00,28.00,121.00,26.00,3.04,137500.00
-117.97,34.10,33.00,1558.00,316.00,1600.00,338.00,2.97,143900.00
-117.97,34.10,26.00,1399.00,277.00,1285.00,276.00,4.00,160100.00
-117.97,34.09,31.00,2779.00,639.00,2259.00,670.00,3.40,143400.00
-117.97,34.09,27.00,3569.00,761.00,3339.00,762.00,4.13,160500.00
-117.97,34.08,8.00,2027.00,480.00,1781.00,447.00,3.08,142400.00
-117.97,34.08,30.00,2227.00,474.00,1961.00,481.00,3.33,164100.00
-117.97,34.07,20.00,2063.00,496.00,1573.00,468.00,3.20,157100.00
-117.97,34.06,34.00,3580.00,684.00,2786.00,636.00,4.05,166800.00
-117.97,34.06,31.00,2516.00,526.00,2194.00,497.00,3.24,155500.00
-117.97,34.05,36.00,931.00,160.00,746.00,201.00,3.17,158000.00
-117.97,34.05,36.00,1299.00,206.00,763.00,216.00,3.52,161400.00
-117.97,34.05,34.00,2050.00,495.00,1832.00,465.00,2.83,155700.00
-117.97,34.05,33.00,2028.00,422.00,1727.00,371.00,2.84,157600.00
-117.97,34.04,32.00,1507.00,295.00,1326.00,324.00,4.12,163300.00
-117.97,34.04,28.00,1686.00,417.00,1355.00,388.00,2.52,157300.00
-117.97,34.01,33.00,3530.00,700.00,2959.00,679.00,3.75,152900.00
-117.97,34.01,33.00,2006.00,381.00,1410.00,346.00,3.71,165500.00
-117.97,34.00,28.00,1983.00,375.00,1407.00,367.00,3.83,179000.00
-117.97,33.99,23.00,3335.00,570.00,1560.00,555.00,5.73,300300.00
-117.97,33.99,22.00,5284.00,982.00,2613.00,932.00,4.73,289900.00
-117.97,33.96,30.00,4873.00,667.00,1995.00,638.00,7.25,441900.00
-117.97,33.94,36.00,1870.00,338.00,947.00,324.00,4.12,217000.00
-117.97,33.94,35.00,1928.00,360.00,1056.00,366.00,4.09,215700.00
-117.97,33.94,34.00,1632.00,263.00,690.00,268.00,5.56,255800.00
-117.97,33.93,35.00,1887.00,328.00,989.00,351.00,4.13,198100.00
-117.97,33.93,33.00,1700.00,369.00,981.00,362.00,4.55,194000.00
-117.97,33.93,31.00,1975.00,373.00,918.00,347.00,4.41,202000.00
-117.97,33.89,17.00,1851.00,344.00,764.00,339.00,5.13,181800.00
-117.97,33.89,17.00,1740.00,445.00,1158.00,412.00,2.86,137500.00
-117.97,33.89,14.00,923.00,136.00,420.00,130.00,10.23,462800.00
-117.97,33.88,16.00,2003.00,300.00,1172.00,318.00,6.04,321600.00
-117.97,33.88,11.00,1454.00,247.00,635.00,236.00,6.24,218500.00
-117.97,33.87,28.00,1784.00,440.00,1255.00,433.00,3.71,169200.00
-117.97,33.86,34.00,2138.00,490.00,1682.00,463.00,3.60,161700.00
-117.97,33.86,12.00,1370.00,367.00,1022.00,296.00,3.65,141700.00
-117.97,33.85,45.00,818.00,147.00,546.00,152.00,5.11,170700.00
-117.97,33.85,30.00,2513.00,476.00,1611.00,472.00,4.01,182900.00
-117.97,33.84,35.00,793.00,128.00,589.00,137.00,5.25,190200.00
-117.97,33.84,25.00,2471.00,518.00,1539.00,500.00,4.27,191700.00
-117.97,33.83,22.00,3310.00,688.00,1807.00,674.00,4.02,200900.00
-117.97,33.83,16.00,2035.00,564.00,1118.00,503.00,3.25,187500.00
-117.97,33.82,26.00,2335.00,504.00,1121.00,502.00,2.99,205200.00
-117.97,33.81,30.00,2406.00,462.00,1753.00,456.00,4.49,180600.00
-117.97,33.81,26.00,4022.00,1081.00,2457.00,1001.00,2.80,206300.00
-117.97,33.79,34.00,2456.00,410.00,1289.00,442.00,4.18,224200.00
-117.97,33.79,33.00,3268.00,641.00,1704.00,591.00,3.68,211400.00
-117.97,33.78,35.00,3148.00,597.00,2110.00,587.00,3.95,203800.00
-117.97,33.77,25.00,1295.00,417.00,856.00,342.00,2.72,350000.00
-117.97,33.77,22.00,2244.00,575.00,1543.00,533.00,2.66,179600.00
-117.97,33.77,20.00,1988.00,424.00,1277.00,425.00,2.94,162200.00
-117.97,33.76,28.00,1386.00,272.00,901.00,294.00,4.75,187500.00
-117.97,33.76,27.00,1712.00,325.00,1036.00,345.00,4.05,183900.00
-117.97,33.76,18.00,1862.00,399.00,1301.00,369.00,3.18,194000.00
-117.97,33.75,26.00,3361.00,722.00,2709.00,648.00,3.91,190700.00
-117.97,33.74,18.00,2814.00,539.00,1439.00,493.00,3.60,262000.00
-117.97,33.74,16.00,1735.00,380.00,784.00,360.00,4.26,139200.00
-117.97,33.73,26.00,1694.00,260.00,885.00,279.00,5.09,224200.00
-117.97,33.73,19.00,4154.00,560.00,2130.00,589.00,7.28,301800.00
-117.97,33.71,26.00,2553.00,405.00,1337.00,411.00,5.37,252900.00
-117.97,33.71,25.00,3273.00,478.00,1645.00,497.00,5.82,286100.00
-117.97,33.69,21.00,4112.00,580.00,1886.00,581.00,6.80,292000.00
-117.97,33.68,26.00,3653.00,568.00,1930.00,585.00,5.73,260900.00
-117.97,33.68,26.00,1616.00,292.00,700.00,241.00,5.51,232100.00
-117.97,33.68,16.00,4508.00,598.00,2221.00,623.00,7.37,390800.00
-117.97,33.67,25.00,3906.00,660.00,1809.00,622.00,5.68,265100.00
-117.97,33.67,17.00,4466.00,640.00,2166.00,666.00,6.98,330700.00
-117.97,33.66,22.00,3914.00,600.00,1871.00,607.00,5.85,281500.00
-117.97,33.66,14.00,6090.00,1338.00,1974.00,1248.00,2.81,180300.00
-117.97,33.65,26.00,2379.00,336.00,988.00,346.00,5.37,339300.00
-117.97,33.63,25.00,2482.00,360.00,960.00,352.00,6.16,344000.00
-117.98,35.13,5.00,4849.00,920.00,2504.00,847.00,3.54,81900.00
-117.98,35.10,4.00,923.00,166.00,352.00,135.00,4.57,84500.00
-117.98,34.53,13.00,2815.00,535.00,1492.00,491.00,4.09,135700.00
-117.98,34.14,27.00,6341.00,1289.00,2899.00,1192.00,3.63,235200.00
-117.98,34.14,24.00,1596.00,388.00,1329.00,352.00,3.04,148000.00
-117.98,34.13,37.00,1447.00,309.00,1279.00,290.00,4.01,142900.00
-117.98,34.13,29.00,2110.00,460.00,1890.00,448.00,3.68,130500.00
-117.98,34.09,31.00,3073.00,617.00,2640.00,594.00,3.50,161300.00
-117.98,34.08,17.00,3640.00,830.00,3537.00,807.00,3.48,152200.00
-117.98,34.07,28.00,441.00,106.00,504.00,108.00,2.91,152500.00
-117.98,34.07,15.00,3543.00,888.00,3131.00,823.00,3.02,139400.00
-117.98,34.06,36.00,2391.00,407.00,1967.00,398.00,4.03,160700.00
-117.98,34.06,33.00,1353.00,228.00,1079.00,237.00,4.54,160300.00
-117.98,34.05,35.00,2342.00,426.00,2176.00,416.00,3.75,156900.00
-117.98,34.05,33.00,1560.00,315.00,1467.00,313.00,4.14,159800.00
-117.98,34.04,34.00,2547.00,537.00,2108.00,498.00,3.47,154600.00
-117.98,34.04,29.00,1468.00,310.00,1390.00,276.00,3.75,190600.00
-117.98,34.03,21.00,797.00,162.00,484.00,166.00,2.63,191100.00
-117.98,34.02,33.00,3512.00,632.00,1971.00,598.00,4.47,193200.00
-117.98,34.02,32.00,2945.00,651.00,2044.00,652.00,3.20,183900.00
-117.98,34.00,22.00,3632.00,538.00,1968.00,566.00,6.02,324900.00
-117.98,33.98,27.00,2275.00,346.00,1039.00,333.00,6.22,333500.00
-117.98,33.94,36.00,4297.00,717.00,2038.00,700.00,5.29,258800.00
-117.98,33.93,27.00,3142.00,509.00,1520.00,503.00,6.29,232500.00
-117.98,33.92,27.00,3700.00,568.00,1793.00,552.00,5.37,219800.00
-117.98,33.91,16.00,10621.00,1782.00,3836.00,1480.00,5.09,257200.00
-117.98,33.90,6.00,1537.00,347.00,506.00,280.00,4.83,146800.00
-117.98,33.87,29.00,1310.00,332.00,937.00,294.00,3.81,158700.00
-117.98,33.87,25.00,2037.00,515.00,1435.00,496.00,3.32,188800.00
-117.98,33.86,26.00,1240.00,285.00,781.00,315.00,4.13,205800.00
-117.98,33.86,25.00,1025.00,266.00,726.00,183.00,3.88,137500.00
-117.98,33.84,35.00,984.00,179.00,661.00,199.00,5.07,189600.00
-117.98,33.84,33.00,2291.00,439.00,1187.00,405.00,3.95,191100.00
-117.98,33.84,31.00,1252.00,225.00,714.00,226.00,4.60,220700.00
-117.98,33.83,17.00,3419.00,932.00,2460.00,766.00,3.28,228500.00
-117.98,33.82,34.00,1290.00,220.00,867.00,241.00,5.55,218100.00
-117.98,33.82,34.00,1038.00,175.00,578.00,174.00,4.92,200000.00
-117.98,33.81,35.00,897.00,156.00,479.00,161.00,5.15,215600.00
-117.98,33.81,28.00,3528.00,816.00,2304.00,764.00,2.58,181800.00
-117.98,33.81,18.00,3751.00,878.00,2281.00,815.00,3.72,183100.00
-117.98,33.80,35.00,2114.00,341.00,1077.00,343.00,5.49,227500.00
-117.98,33.80,32.00,2161.00,432.00,1503.00,402.00,4.30,191400.00
-117.98,33.79,35.00,2356.00,478.00,1659.00,480.00,4.11,179700.00
-117.98,33.78,22.00,4255.00,971.00,2901.00,920.00,3.26,180200.00
-117.98,33.77,7.00,2252.00,570.00,1576.00,550.00,3.63,169800.00
-117.98,33.77,22.00,3236.00,673.00,2034.00,662.00,4.10,174200.00
-117.98,33.76,29.00,1518.00,312.00,1086.00,317.00,4.32,196900.00
-117.98,33.76,28.00,3215.00,652.00,2066.00,636.00,4.02,197400.00
-117.98,33.76,23.00,1553.00,518.00,1988.00,474.00,2.14,150000.00
-117.98,33.75,37.00,1264.00,274.00,783.00,273.00,3.34,199600.00
-117.98,33.75,27.00,2343.00,415.00,1537.00,426.00,5.13,210600.00
-117.98,33.75,24.00,3865.00,802.00,2670.00,772.00,3.82,180000.00
-117.98,33.74,29.00,3443.00,635.00,2257.00,620.00,4.74,207500.00
-117.98,33.74,16.00,4636.00,908.00,2341.00,825.00,4.43,304700.00
-117.98,33.73,18.00,3833.00,1056.00,2192.00,996.00,3.47,219700.00
-117.98,33.72,28.00,3109.00,561.00,1891.00,562.00,5.27,243100.00
-117.98,33.72,24.00,2826.00,547.00,1738.00,546.00,6.05,240400.00
-117.98,33.71,26.00,1905.00,373.00,1098.00,368.00,4.86,229600.00
-117.98,33.71,24.00,3430.00,548.00,1601.00,512.00,5.68,264600.00
-117.98,33.71,24.00,2308.00,464.00,1101.00,407.00,4.48,230000.00
-117.98,33.70,24.00,3451.00,504.00,1736.00,493.00,6.37,278000.00
-117.98,33.70,17.00,1997.00,340.00,952.00,341.00,4.41,239200.00
-117.98,33.70,17.00,1989.00,411.00,1401.00,453.00,4.16,160500.00
-117.98,33.70,16.00,5127.00,631.00,2142.00,596.00,7.82,390500.00
-117.98,33.69,22.00,3957.00,520.00,1774.00,527.00,7.09,350200.00
-117.98,33.69,16.00,2437.00,438.00,986.00,422.00,5.71,247200.00
-117.98,33.68,24.00,4177.00,624.00,1704.00,606.00,6.25,281900.00
-117.98,33.68,14.00,3396.00,477.00,1542.00,472.00,7.40,369100.00
-117.98,33.67,7.00,5664.00,1174.00,2493.00,1101.00,5.83,264700.00
-117.98,33.65,22.00,3592.00,527.00,1598.00,523.00,6.55,294900.00
-117.98,33.65,22.00,3335.00,754.00,1500.00,719.00,3.73,197900.00
-117.98,33.65,18.00,1027.00,206.00,436.00,180.00,4.22,211300.00
-117.98,33.64,20.00,1851.00,495.00,792.00,363.00,3.82,137500.00
-117.98,33.61,17.00,2054.00,291.00,836.00,288.00,6.89,383900.00
-117.99,35.16,15.00,2180.00,416.00,960.00,370.00,2.88,87800.00
-117.99,34.18,38.00,2981.00,432.00,1063.00,437.00,6.53,365000.00
-117.99,34.16,40.00,3838.00,696.00,1851.00,674.00,4.24,262000.00
-117.99,34.15,44.00,2492.00,611.00,1951.00,596.00,3.13,185600.00
-117.99,34.14,30.00,2346.00,567.00,1988.00,474.00,2.56,153000.00
-117.99,34.13,37.00,1568.00,371.00,1618.00,350.00,2.96,129400.00
-117.99,34.12,35.00,1040.00,231.00,1040.00,242.00,2.54,139200.00
-117.99,34.07,35.00,1681.00,360.00,1648.00,373.00,2.49,145900.00
-117.99,34.06,32.00,2491.00,616.00,2660.00,595.00,2.56,145800.00
-117.99,34.05,35.00,1792.00,317.00,1441.00,306.00,3.79,151100.00
-117.99,34.04,30.00,4468.00,959.00,4027.00,938.00,3.19,168300.00
-117.99,34.00,26.00,2988.00,397.00,1371.00,415.00,6.70,382500.00
-117.99,33.98,18.00,8399.00,1144.00,3727.00,1107.00,6.97,360400.00
-117.99,33.97,18.00,4078.00,484.00,1490.00,482.00,10.80,500001.00
-117.99,33.95,30.00,2217.00,284.00,851.00,291.00,10.48,498600.00
-117.99,33.94,34.00,1519.00,301.00,758.00,304.00,4.31,214000.00
-117.99,33.94,30.00,2395.00,565.00,1214.00,521.00,3.70,212300.00
-117.99,33.93,33.00,2299.00,431.00,1049.00,447.00,3.65,208100.00
-117.99,33.92,27.00,5805.00,1152.00,3106.00,1144.00,4.06,222700.00
-117.99,33.90,33.00,2161.00,383.00,1235.00,383.00,5.65,202800.00
-117.99,33.90,30.00,1677.00,372.00,1021.00,332.00,3.59,199700.00
-117.99,33.89,23.00,2111.00,306.00,979.00,288.00,8.56,347800.00
-117.99,33.89,21.00,5195.00,1020.00,2539.00,988.00,4.50,160500.00
-117.99,33.88,25.00,3401.00,509.00,1503.00,498.00,6.67,240600.00
-117.99,33.88,15.00,2298.00,567.00,1261.00,527.00,4.24,159400.00
-117.99,33.87,34.00,1239.00,307.00,869.00,291.00,3.59,161900.00
-117.99,33.87,16.00,1689.00,499.00,1260.00,453.00,3.12,174000.00
-117.99,33.86,36.00,1138.00,228.00,725.00,219.00,3.42,187200.00
-117.99,33.86,20.00,3540.00,906.00,2898.00,876.00,3.03,178000.00
-117.99,33.86,20.00,2303.00,612.00,1607.00,564.00,2.90,176100.00
-117.99,33.85,35.00,1661.00,272.00,949.00,276.00,5.25,192600.00
-117.99,33.85,34.00,1948.00,306.00,957.00,304.00,4.98,212600.00
-117.99,33.84,34.00,2079.00,343.00,1379.00,352.00,5.10,207000.00
-117.99,33.84,31.00,2982.00,547.00,1895.00,570.00,4.91,255500.00
-117.99,33.83,35.00,1484.00,252.00,916.00,248.00,5.27,191400.00
-117.99,33.82,33.00,2342.00,475.00,1367.00,509.00,4.12,215500.00
-117.99,33.82,21.00,2281.00,557.00,1510.00,460.00,2.86,189600.00
-117.99,33.82,19.00,1991.00,528.00,1202.00,460.00,3.15,252100.00
-117.99,33.81,23.00,3284.00,795.00,3257.00,758.00,2.45,182900.00
-117.99,33.80,25.00,3179.00,639.00,2526.00,623.00,3.33,180800.00
-117.99,33.80,18.00,383.00,94.00,487.00,98.00,3.98,162500.00
-117.99,33.79,33.00,2064.00,324.00,1384.00,315.00,4.53,169000.00
-117.99,33.79,29.00,2470.00,560.00,1589.00,513.00,3.18,190500.00
-117.99,33.79,21.00,2695.00,707.00,1888.00,683.00,3.29,213300.00
-117.99,33.78,15.00,4273.00,993.00,2300.00,946.00,3.53,213000.00
-117.99,33.77,29.00,1312.00,267.00,922.00,255.00,3.19,202400.00
-117.99,33.77,15.00,2081.00,531.00,1617.00,561.00,3.50,160900.00
-117.99,33.76,30.00,1572.00,362.00,1351.00,359.00,3.37,190900.00
-117.99,33.76,17.00,2545.00,737.00,1468.00,699.00,1.94,177700.00
-117.99,33.75,30.00,1859.00,462.00,1314.00,418.00,3.09,184400.00
-117.99,33.75,22.00,3024.00,754.00,2357.00,743.00,3.31,191800.00
-117.99,33.74,26.00,4065.00,741.00,1960.00,739.00,4.51,240000.00
-117.99,33.73,20.00,3182.00,884.00,1770.00,817.00,3.19,220800.00
-117.99,33.73,17.00,5239.00,1045.00,2440.00,985.00,4.38,248100.00
-117.99,33.72,26.00,1787.00,275.00,801.00,270.00,5.55,255700.00
-117.99,33.72,17.00,2801.00,649.00,1473.00,535.00,4.29,134800.00
-117.99,33.72,14.00,2127.00,537.00,1338.00,475.00,3.63,188500.00
-117.99,33.71,19.00,1967.00,487.00,1251.00,404.00,3.67,218800.00
-117.99,33.71,18.00,1994.00,578.00,3031.00,577.00,2.76,237500.00
